JUDGE,LOT_ID,PANEL_ID,TIME_1BLACK,TIME_2AG,TIME_3BUS,TIME_4DIELEC,TIME_5MGO,TIME_6PHOS,TIME_7PASTE,TIME_8AGING,MC_1BLACK_1PRINT,MC_1BLACK_2RTD,MC_2AG_1PRINT,MC_2AG_2RTD,MC_2AG_3EXPOSURE,MC_3BUS_1DEVELOP,MC_3BUS_2FIRE,MC_4DIELEC_1FIRE,MC_5MGO,MC_6PHOS_1R_1DISPENSER,MC_6PHOS_1R_2DRY,MC_6PHOS_2G_1DISPENSER,MC_6PHOS_2G_2DRY,MC_6PHOS_3B_1DISPENSER,MC_6PHOS_4FIRE,MC_7PASTE,MC_8AGING
양품,LOT-185,PNL-14,2019-05-23T02:00,2019-05-23T07:20,2019-05-23T13:00,2019-05-28T15:40,2019-06-02T05:40,2019-05-25T20:55,2019-06-02T14:40,2019-06-02T16:20,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-185,PNL-15,2019-05-23T02:44,2019-05-23T08:04,2019-05-23T13:44,2019-05-28T16:24,2019-06-02T06:24,2019-05-25T21:39,2019-06-02T15:24,2019-06-02T17:04,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-185,PNL-16,2019-05-23T03:28,2019-05-23T08:48,2019-05-23T14:28,2019-05-28T17:08,2019-06-02T07:08,2019-05-25T22:23,2019-06-02T16:08,2019-06-02T17:48,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-185,PNL-17,2019-05-23T04:13,2019-05-23T09:33,2019-05-23T15:13,2019-05-28T17:53,2019-06-02T07:53,2019-05-25T23:08,2019-06-02T16:53,2019-06-02T18:33,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,2호기,1호기
명점,LOT-185,PNL-18,2019-05-23T04:57,2019-05-23T10:17,2019-05-23T15:57,2019-05-28T18:37,2019-06-02T08:37,2019-05-25T23:52,2019-06-02T17:37,2019-06-02T19:17,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-185,PNL-19,2019-05-23T05:41,2019-05-23T11:01,2019-05-23T16:41,2019-05-28T19:21,2019-06-02T09:21,2019-05-26T00:36,2019-06-02T18:21,2019-06-02T20:01,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-185,PNL-20,2019-05-23T06:25,2019-05-23T11:45,2019-05-23T17:25,2019-05-28T20:05,2019-06-02T10:05,2019-05-26T01:20,2019-06-02T19:05,2019-06-02T20:45,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-186,PNL-01,2019-05-23T07:11,2019-05-23T12:31,2019-05-23T18:11,2019-05-28T20:51,2019-06-02T10:51,2019-05-26T02:05,2019-06-02T19:51,2019-06-02T21:31,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-02,2019-05-23T07:55,2019-05-23T13:15,2019-05-23T18:55,2019-05-28T21:35,2019-06-02T11:35,2019-05-26T02:49,2019-06-02T20:35,2019-06-02T22:15,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-03,2019-05-23T08:39,2019-05-23T13:59,2019-05-23T19:39,2019-05-28T22:19,2019-06-02T12:19,2019-05-26T03:33,2019-06-02T21:19,2019-06-02T22:59,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-04,2019-05-23T09:23,2019-05-23T14:43,2019-05-23T20:23,2019-05-28T23:03,2019-06-02T13:03,2019-05-26T04:17,2019-06-02T22:03,2019-06-02T23:43,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
명점,LOT-186,PNL-05,2019-05-23T10:08,2019-05-23T15:28,2019-05-23T21:08,2019-05-28T23:48,2019-06-02T13:48,2019-05-26T05:02,2019-06-02T22:48,2019-06-03T00:28,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-06,2019-05-23T10:52,2019-05-23T16:12,2019-05-23T21:52,2019-05-29T00:32,2019-06-02T14:32,2019-05-26T05:46,2019-06-02T23:32,2019-06-03T01:12,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
명점,LOT-186,PNL-07,2019-05-23T11:36,2019-05-23T16:56,2019-05-23T22:36,2019-05-29T01:16,2019-06-02T15:16,2019-05-26T06:30,2019-06-03T00:16,2019-06-03T01:56,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-08,2019-05-23T12:20,2019-05-23T17:40,2019-05-23T23:20,2019-05-29T02:00,2019-06-02T16:00,2019-05-26T07:14,2019-06-03T01:00,2019-06-03T02:40,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-09,2019-05-23T13:05,2019-05-23T18:25,2019-05-24T00:05,2019-05-29T02:45,2019-06-02T16:45,2019-05-26T07:59,2019-06-03T01:45,2019-06-03T03:25,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-10,2019-05-23T13:49,2019-05-23T19:09,2019-05-24T00:49,2019-05-29T03:29,2019-06-02T17:29,2019-05-26T08:43,2019-06-03T02:29,2019-06-03T04:09,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-11,2019-05-23T14:33,2019-05-23T19:53,2019-05-24T01:33,2019-05-29T04:13,2019-06-02T18:13,2019-05-26T09:27,2019-06-03T03:13,2019-06-03T04:53,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-12,2019-05-23T15:17,2019-05-23T20:37,2019-05-24T02:17,2019-05-29T04:57,2019-06-02T18:57,2019-05-26T10:11,2019-06-03T03:57,2019-06-03T05:37,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-13,2019-05-23T16:02,2019-05-23T21:22,2019-05-24T03:02,2019-05-29T05:42,2019-06-02T19:42,2019-05-26T10:56,2019-06-03T04:42,2019-06-03T06:22,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-14,2019-05-23T16:46,2019-05-23T22:06,2019-05-24T03:46,2019-05-29T06:26,2019-06-02T20:26,2019-05-26T11:40,2019-06-03T05:26,2019-06-03T07:06,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-15,2019-05-23T17:30,2019-05-23T22:50,2019-05-24T04:30,2019-05-29T07:10,2019-06-02T21:10,2019-05-26T12:24,2019-06-03T06:10,2019-06-03T07:50,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-16,2019-05-23T18:14,2019-05-23T23:34,2019-05-24T05:14,2019-05-29T07:54,2019-06-02T21:54,2019-05-26T13:08,2019-06-03T06:54,2019-06-03T08:34,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-17,2019-05-23T18:59,2019-05-24T00:19,2019-05-24T05:59,2019-05-29T08:39,2019-06-02T22:39,2019-05-26T13:53,2019-06-03T07:39,2019-06-03T09:19,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-18,2019-05-23T19:43,2019-05-24T01:03,2019-05-24T06:43,2019-05-29T09:23,2019-06-02T23:23,2019-05-26T14:37,2019-06-03T08:23,2019-06-03T10:03,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-19,2019-05-23T20:27,2019-05-24T01:47,2019-05-24T07:27,2019-05-29T10:07,2019-06-03T00:07,2019-05-26T15:21,2019-06-03T09:07,2019-06-03T10:47,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-186,PNL-20,2019-05-23T21:11,2019-05-24T02:31,2019-05-24T08:11,2019-05-29T10:51,2019-06-03T00:51,2019-05-26T16:05,2019-06-03T09:51,2019-06-03T11:31,2호기,1호기,2호기,1호기,2호기,2호기,2호기,3호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기
양품,LOT-187,PNL-01,2019-05-23T21:57,2019-05-24T03:17,2019-05-24T08:57,2019-05-29T11:37,2019-06-03T01:37,2019-05-26T16:50,2019-06-03T10:37,2019-06-03T12:17,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-02,2019-05-23T22:41,2019-05-24T04:01,2019-05-24T09:41,2019-05-29T12:21,2019-06-03T02:21,2019-05-26T17:34,2019-06-03T11:21,2019-06-03T13:01,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
명점,LOT-187,PNL-03,2019-05-23T23:25,2019-05-24T04:45,2019-05-24T10:25,2019-05-29T13:05,2019-06-03T03:05,2019-05-26T18:18,2019-06-03T12:05,2019-06-03T13:45,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-04,2019-05-24T00:09,2019-05-24T05:29,2019-05-24T11:09,2019-05-29T13:49,2019-06-03T03:49,2019-05-26T19:02,2019-06-03T12:49,2019-06-03T14:29,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-05,2019-05-24T00:54,2019-05-24T06:14,2019-05-24T11:54,2019-05-29T14:34,2019-06-03T04:34,2019-05-26T19:47,2019-06-03T13:34,2019-06-03T15:14,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-06,2019-05-24T01:38,2019-05-24T06:58,2019-05-24T12:38,2019-05-29T15:18,2019-06-03T05:18,2019-05-26T20:31,2019-06-03T14:18,2019-06-03T15:58,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-07,2019-05-24T02:22,2019-05-24T07:42,2019-05-24T13:22,2019-05-29T16:02,2019-06-03T06:02,2019-05-26T21:15,2019-06-03T15:02,2019-06-03T16:42,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-08,2019-05-24T03:06,2019-05-24T08:26,2019-05-24T14:06,2019-05-29T16:46,2019-06-03T06:46,2019-05-26T21:59,2019-06-03T15:46,2019-06-03T17:26,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-09,2019-05-24T03:51,2019-05-24T09:11,2019-05-24T14:51,2019-05-29T17:31,2019-06-03T07:31,2019-05-26T22:44,2019-06-03T16:31,2019-06-03T18:11,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
명점,LOT-187,PNL-10,2019-05-24T04:35,2019-05-24T09:55,2019-05-24T15:35,2019-05-29T18:15,2019-06-03T08:15,2019-05-26T23:28,2019-06-03T17:15,2019-06-03T18:55,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-11,2019-05-24T05:19,2019-05-24T10:39,2019-05-24T16:19,2019-05-29T18:59,2019-06-03T08:59,2019-05-27T00:12,2019-06-03T17:59,2019-06-03T19:39,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-12,2019-05-24T06:03,2019-05-24T11:23,2019-05-24T17:03,2019-05-29T19:43,2019-06-03T09:43,2019-05-27T00:56,2019-06-03T18:43,2019-06-03T20:23,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-13,2019-05-24T06:48,2019-05-24T12:08,2019-05-24T17:48,2019-05-29T20:28,2019-06-03T10:28,2019-05-27T01:41,2019-06-03T19:28,2019-06-03T21:08,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-14,2019-05-24T07:32,2019-05-24T12:52,2019-05-24T18:32,2019-05-29T21:12,2019-06-03T11:12,2019-05-27T02:25,2019-06-03T20:12,2019-06-03T21:52,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-15,2019-05-24T08:16,2019-05-24T13:36,2019-05-24T19:16,2019-05-29T21:56,2019-06-03T11:56,2019-05-27T03:09,2019-06-03T20:56,2019-06-03T22:36,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-16,2019-05-24T09:00,2019-05-24T14:20,2019-05-24T20:00,2019-05-29T22:40,2019-06-03T12:40,2019-05-27T03:53,2019-06-03T21:40,2019-06-03T23:20,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-17,2019-05-24T09:45,2019-05-24T15:05,2019-05-24T20:45,2019-05-29T23:25,2019-06-03T13:25,2019-05-27T04:38,2019-06-03T22:25,2019-06-04T00:05,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
명점,LOT-187,PNL-18,2019-05-24T10:29,2019-05-24T15:49,2019-05-24T21:29,2019-05-30T00:09,2019-06-03T14:09,2019-05-27T05:22,2019-06-03T23:09,2019-06-04T00:49,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-19,2019-05-24T11:13,2019-05-24T16:33,2019-05-24T22:13,2019-05-30T00:53,2019-06-03T14:53,2019-05-27T06:06,2019-06-03T23:53,2019-06-04T01:33,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-187,PNL-20,2019-05-24T11:57,2019-05-24T17:17,2019-05-24T22:57,2019-05-30T01:37,2019-06-03T15:37,2019-05-27T06:50,2019-06-04T00:37,2019-06-04T02:17,1호기,2호기,1호기,1호기,1호기,1호기,1호기,3호기,1호기,2호기,1호기,1호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-188,PNL-01,2019-05-24T12:43,2019-05-24T18:03,2019-05-24T23:43,2019-05-30T02:23,2019-06-03T16:23,2019-05-27T07:35,2019-06-04T01:23,2019-06-04T03:03,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
명점,LOT-188,PNL-02,2019-05-24T13:27,2019-05-24T18:47,2019-05-25T00:27,2019-05-30T03:07,2019-06-03T17:07,2019-05-27T08:19,2019-06-04T02:07,2019-06-04T03:47,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-03,2019-05-24T14:11,2019-05-24T19:31,2019-05-25T01:11,2019-05-30T03:51,2019-06-03T17:51,2019-05-27T09:03,2019-06-04T02:51,2019-06-04T04:31,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-04,2019-05-24T14:55,2019-05-24T20:15,2019-05-25T01:55,2019-05-30T04:35,2019-06-03T18:35,2019-05-27T09:47,2019-06-04T03:35,2019-06-04T05:15,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-05,2019-05-24T15:40,2019-05-24T21:00,2019-05-25T02:40,2019-05-30T05:20,2019-06-03T19:20,2019-05-27T10:32,2019-06-04T04:20,2019-06-04T06:00,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-06,2019-05-24T16:24,2019-05-24T21:44,2019-05-25T03:24,2019-05-30T06:04,2019-06-03T20:04,2019-05-27T11:16,2019-06-04T05:04,2019-06-04T06:44,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-07,2019-05-24T17:08,2019-05-24T22:28,2019-05-25T04:08,2019-05-30T06:48,2019-06-03T20:48,2019-05-27T12:00,2019-06-04T05:48,2019-06-04T07:28,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-08,2019-05-24T17:52,2019-05-24T23:12,2019-05-25T04:52,2019-05-30T07:32,2019-06-03T21:32,2019-05-27T12:44,2019-06-04T06:32,2019-06-04T08:12,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-09,2019-05-24T18:37,2019-05-24T23:57,2019-05-25T05:37,2019-05-30T08:17,2019-06-03T22:17,2019-05-27T13:29,2019-06-04T07:17,2019-06-04T08:57,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-10,2019-05-24T19:21,2019-05-25T00:41,2019-05-25T06:21,2019-05-30T09:01,2019-06-03T23:01,2019-05-27T14:13,2019-06-04T08:01,2019-06-04T09:41,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
명점,LOT-188,PNL-11,2019-05-24T20:05,2019-05-25T01:25,2019-05-25T07:05,2019-05-30T09:45,2019-06-03T23:45,2019-05-27T14:57,2019-06-04T08:45,2019-06-04T10:25,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-12,2019-05-24T20:49,2019-05-25T02:09,2019-05-25T07:49,2019-05-30T10:29,2019-06-04T00:29,2019-05-27T15:41,2019-06-04T09:29,2019-06-04T11:09,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-13,2019-05-24T21:34,2019-05-25T02:54,2019-05-25T08:34,2019-05-30T11:14,2019-06-04T01:14,2019-05-27T16:26,2019-06-04T10:14,2019-06-04T11:54,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-14,2019-05-24T22:18,2019-05-25T03:38,2019-05-25T09:18,2019-05-30T11:58,2019-06-04T01:58,2019-05-27T17:10,2019-06-04T10:58,2019-06-04T12:38,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
명점,LOT-188,PNL-15,2019-05-24T23:02,2019-05-25T04:22,2019-05-25T10:02,2019-05-30T12:42,2019-06-04T02:42,2019-05-27T17:54,2019-06-04T11:42,2019-06-04T13:22,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-16,2019-05-24T23:46,2019-05-25T05:06,2019-05-25T10:46,2019-05-30T13:26,2019-06-04T03:26,2019-05-27T18:38,2019-06-04T12:26,2019-06-04T14:06,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-17,2019-05-25T00:31,2019-05-25T05:51,2019-05-25T11:31,2019-05-30T14:11,2019-06-04T04:11,2019-05-27T19:23,2019-06-04T13:11,2019-06-04T14:51,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-18,2019-05-25T01:15,2019-05-25T06:35,2019-05-25T12:15,2019-05-30T14:55,2019-06-04T04:55,2019-05-27T20:07,2019-06-04T13:55,2019-06-04T15:35,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-188,PNL-19,2019-05-25T01:59,2019-05-25T07:19,2019-05-25T12:59,2019-05-30T15:39,2019-06-04T05:39,2019-05-27T20:51,2019-06-04T14:39,2019-06-04T16:19,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
명점,LOT-188,PNL-20,2019-05-25T02:43,2019-05-25T08:03,2019-05-25T13:43,2019-05-30T16:23,2019-06-04T06:23,2019-05-27T21:35,2019-06-04T15:23,2019-06-04T17:03,2호기,2호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-189,PNL-01,2019-05-25T03:29,2019-05-25T08:49,2019-05-25T14:29,2019-05-30T17:09,2019-06-04T07:09,2019-05-27T22:20,2019-06-04T16:09,2019-06-04T17:49,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-189,PNL-02,2019-05-25T04:13,2019-05-25T09:33,2019-05-25T15:13,2019-05-30T17:53,2019-06-04T07:53,2019-05-27T23:04,2019-06-04T16:53,2019-06-04T18:33,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-189,PNL-03,2019-05-25T04:57,2019-05-25T10:17,2019-05-25T15:57,2019-05-30T18:37,2019-06-04T08:37,2019-05-27T23:48,2019-06-04T17:37,2019-06-04T19:17,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-189,PNL-04,2019-05-25T05:41,2019-05-25T11:01,2019-05-25T16:41,2019-05-30T19:21,2019-06-04T09:21,2019-05-28T00:32,2019-06-04T18:21,2019-06-04T20:01,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-189,PNL-05,2019-05-25T06:26,2019-05-25T11:46,2019-05-25T17:26,2019-05-30T20:06,2019-06-04T10:06,2019-05-28T01:17,2019-06-04T19:06,2019-06-04T20:46,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-189,PNL-06,2019-05-25T07:10,2019-05-25T12:30,2019-05-25T18:10,2019-05-30T20:50,2019-06-04T10:50,2019-05-28T02:01,2019-06-04T19:50,2019-06-04T21:30,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-189,PNL-07,2019-05-25T07:54,2019-05-25T13:14,2019-05-25T18:54,2019-05-30T21:34,2019-06-04T11:34,2019-05-28T02:45,2019-06-04T20:34,2019-06-04T22:14,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-189,PNL-08,2019-05-25T08:38,2019-05-25T13:58,2019-05-25T19:38,2019-05-30T22:18,2019-06-04T12:18,2019-05-28T03:29,2019-06-04T21:18,2019-06-04T22:58,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
